Depth,Monst dmg,Monst life,Monster level,Sulphite deposit,sulphite cost,Darkness res
847,114,2616,83,2440,1100,-725
848,115,2623,83,2440,1100,-725
849,115,2630,83,2440,1100,-726
850,115,2637,83,2440,1100,-726
851,115,2644,83,2440,1100,-727
852,116,2651,83,2440,1100,-727
853,116,2658,83,2440,1100,-728
854,116,2666,83,2440,1100,-728
855,117,2673,83,2440,1100,-729
856,117,2680,83,2440,1100,-729
857,117,2687,83,2440,1100,-730
858,118,2694,83,2440,1100,-730
859,118,2701,83,2440,1100,-731
860,118,2709,83,2440,1100,-731
861,119,2716,83,2440,1100,-732
862,119,2723,83,2440,1100,-732
863,119,2730,83,2440,1100,-733
864,120,2737,83,2440,1100,-733
865,120,2745,83,2440,1100,-734
866,120,2752,83,2440,1100,-734
867,121,2759,83,2440,1100,-735
868,121,2767,83,2440,1100,-735
869,121,2774,83,2440,1100,-736
870,122,2781,83,2440,1100,-736
871,122,2788,83,2440,1100,-737
872,122,2796,83,2440,1100,-737
873,123,2803,83,2440,1100,-738
874,123,2810,83,2440,1100,-738
875,123,2818,83,2440,1100,-739
876,124,2825,83,2440,1100,-739
877,124,2832,83,2440,1100,-740
878,124,2840,83,2440,1100,-740
879,125,2847,83,2440,1100,-741
880,125,2855,83,2440,1100,-741
881,125,2862,83,2440,1100,-742
882,126,2869,83,2440,1100,-742
883,126,2877,83,2440,1100,-743
884,126,2884,83,2440,1100,-743
885,127,2892,83,2440,1100,-744
886,127,2899,83,2440,1100,-744
887,127,2907,83,2440,1100,-745
888,128,2914,83,2440,1100,-745
889,128,2922,83,2440,1100,-746
890,128,2929,83,2440,1100,-746
891,129,2937,83,2440,1100,-747
892,129,2944,83,2440,1100,-747
893,130,2952,83,2440,1100,-748
894,130,2959,83,2440,1100,-748
895,130,2967,83,2440,1100,-749
896,131,2974,83,2440,1100,-749
897,131,2982,83,2440,1100,-750
898,131,2989,83,2440,1100,-750
899,132,2997,83,2440,1100,-751
900,132,3004,83,2440,1100,-751
901,132,3012,83,2440,1100,-752
902,133,3020,83,2440,1100,-752
903,133,3027,83,2440,1100,-753
904,133,3035,83,2440,1100,-753
905,134,3043,83,2440,1100,-754
906,134,3050,83,2440,1100,-754
907,134,3058,83,2440,1100,-755
908,135,3065,83,2440,1100,-755
909,135,3073,83,2440,1100,-756
910,135,3081,83,2440,1100,-756
911,136,3089,83,2440,1100,-757
912,136,3096,83,2440,1100,-757
913,136,3104,83,2440,1100,-758
914,137,3112,83,2440,1100,-758
915,137,3119,83,2440,1100,-759
916,138,3127,83,2440,1100,-759
917,138,3135,83,2440,1100,-760
918,138,3143,83,2440,1100,-760
919,139,3150,83,2440,1100,-761
920,139,3158,83,2440,1100,-761
921,139,3166,83,2440,1100,-762
922,140,3174,83,2440,1100,-762
923,140,3182,83,2440,1100,-763
924,140,3189,83,2440,1100,-763
925,141,3197,83,2440,1100,-764
926,141,3205,83,2440,1100,-764
927,141,3213,83,2440,1100,-765
928,142,3221,83,2440,1100,-765
929,142,3229,83,2440,1100,-766
930,143,3236,83,2440,1100,-766
931,143,3244,83,2440,1100,-767
932,143,3252,83,2440,1100,-767
933,144,3260,83,2440,1100,-768
934,144,3268,83,2440,1100,-768
935,144,3276,83,2440,1100,-769
936,145,3284,83,2440,1100,-769
937,145,3292,83,2440,1100,-770
938,145,3300,83,2440,1100,-770
939,146,3308,83,2440,1100,-771
940,146,3316,83,2440,1100,-771
941,147,3324,83,2440,1100,-772
942,147,3332,83,2440,1100,-772
943,147,3340,83,2440,1100,-773
944,148,3348,83,2440,1100,-773
945,148,3356,83,2440,1100,-774
946,148,3364,83,2440,1100,-774
947,149,3372,83,2440,1100,-775
948,149,3380,83,2440,1100,-775
949,149,3388,83,2440,1100,-776
950,150,3396,83,2440,1100,-776
951,150,3404,83,2440,1100,-777
952,151,3412,83,2440,1100,-777
953,151,3420,83,2440,1100,-778
954,151,3428,83,2440,1100,-778
955,152,3436,83,2440,1100,-779
956,152,3444,83,2440,1100,-779
957,152,3453,83,2440,1100,-780
958,153,3461,83,2440,1100,-780
959,153,3469,83,2440,1100,-781
960,154,3477,83,2440,1100,-781
961,154,3485,83,2440,1100,-782
962,154,3493,83,2440,1100,-782
963,155,3502,83,2440,1100,-783
964,155,3510,83,2440,1100,-783
965,155,3518,83,2440,1100,-784
966,156,3526,83,2440,1100,-784
967,156,3534,83,2440,1100,-785
968,157,3543,83,2440,1100,-785
969,157,3551,83,2440,1100,-786
970,157,3559,83,2440,1100,-786
971,158,3567,83,2440,1100,-787
972,158,3576,83,2440,1100,-787
973,158,3584,83,2440,1100,-788
974,159,3592,83,2440,1100,-788
975,159,3601,83,2440,1100,-789
976,160,3609,83,2440,1100,-789
977,160,3617,83,2440,1100,-790
978,160,3626,83,2440,1100,-790
979,161,3634,83,2440,1100,-791
980,161,3642,83,2440,1100,-791
981,162,3651,83,2440,1100,-792
982,162,3659,83,2440,1100,-792
983,162,3667,83,2440,1100,-793
984,163,3676,83,2440,1100,-793
985,163,3684,83,2440,1100,-794
986,163,3693,83,2440,1100,-794
987,164,3701,83,2440,1100,-795
988,164,3709,83,2440,1100,-795
989,165,3718,83,2440,1100,-796
990,165,3726,83,2440,1100,-796
991,165,3735,83,2440,1100,-797
992,166,3743,83,2440,1100,-797
993,166,3752,83,2440,1100,-798
994,167,3760,83,2440,1100,-798
995,167,3769,83,2440,1100,-799
996,167,3777,83,2440,1100,-799
997,168,3786,83,2440,1100,-800
998,168,3794,83,2440,1100,-800
999,169,3803,83,2440,1100,-801
1000,169,3811,83,2440,1100,-801
1001,169,3820,83,2440,1100,-802
1002,170,3828,83,2440,1100,-804
1003,170,3837,83,2440,1100,-805
1004,171,3846,83,2440,1100,-806
1005,171,3854,83,2440,1100,-807
1006,171,3863,83,2440,1100,-808
1007,172,3871,83,2440,1100,-809
1008,172,3880,83,2440,1100,-810
1009,172,3889,83,2440,1100,-811
1010,173,3897,83,2440,1100,-812
1011,173,3906,83,2440,1100,-813
1012,174,3915,83,2440,1100,-814
1013,174,3923,83,2440,1100,-815
1014,174,3932,83,2440,1100,-816
1015,175,3941,83,2440,1100,-817
1016,175,3949,83,2440,1100,-818
1017,176,3958,83,2440,1100,-819
1018,176,3967,83,2440,1100,-820
1019,176,3976,83,2440,1100,-821
1020,177,3984,83,2440,1100,-822
1021,177,3993,83,2440,1100,-823
1022,178,4002,83,2440,1100,-824
1023,178,4011,83,2440,1100,-825
1024,179,4019,83,2440,1100,-826
1025,179,4028,83,2440,1100,-827
1026,179,4037,83,2440,1100,-828
1027,180,4046,83,2440,1100,-829
1028,180,4054,83,2440,1100,-830
1029,181,4063,83,2440,1100,-831
1030,181,4072,83,2440,1100,-832
1031,181,4081,83,2440,1100,-833
1032,182,4090,83,2440,1100,-834
1033,182,4099,83,2440,1100,-835
1034,183,4108,83,2440,1100,-836
1035,183,4116,83,2440,1100,-837
1036,183,4125,83,2440,1100,-838
1037,184,4134,83,2440,1100,-840
1038,184,4143,83,2440,1100,-841
1039,185,4152,83,2440,1100,-842
1040,185,4161,83,2440,1100,-843
1041,185,4170,83,2440,1100,-844
1042,186,4179,83,2440,1100,-845
1043,186,4188,83,2440,1100,-846
1044,187,4197,83,2440,1100,-847
1045,187,4206,83,2440,1100,-848
1046,188,4215,83,2440,1100,-849
1047,188,4224,83,2440,1100,-850
1048,188,4233,83,2440,1100,-851
1049,189,4242,83,2440,1100,-852
1050,189,4251,83,2440,1100,-853
1051,190,4260,83,2440,1100,-854
1052,190,4269,83,2440,1100,-856
1053,190,4278,83,2440,1100,-857
1054,191,4287,83,2440,1100,-858
1055,191,4296,83,2440,1100,-859
1056,192,4305,83,2440,1100,-860
1057,192,4314,83,2440,1100,-861
1058,193,4323,83,2440,1100,-862
1059,193,4332,83,2440,1100,-863
1060,193,4342,83,2440,1100,-864
1061,194,4351,83,2440,1100,-865
1062,194,4360,83,2440,1100,-866
1063,195,4369,83,2440,1100,-868
1064,195,4378,83,2440,1100,-869
1065,195,4387,83,2440,1100,-870
1066,196,4396,83,2440,1100,-871
1067,196,4406,83,2440,1100,-872
1068,197,4415,83,2440,1100,-873
1069,197,4424,83,2440,1100,-874
1070,198,4433,83,2440,1100,-875
1071,198,4443,83,2440,1100,-876
1072,198,4452,83,2440,1100,-878
1073,199,4461,83,2440,1100,-879
1074,199,4470,83,2440,1100,-880
1075,200,4480,83,2440,1100,-881
1076,200,4489,83,2440,1100,-882
1077,201,4498,83,2440,1100,-883
1078,201,4507,83,2440,1100,-884
1079,201,4517,83,2440,1100,-885
1080,202,4526,83,2440,1100,-887
1081,202,4535,83,2440,1100,-888
1082,203,4545,83,2440,1100,-889
1083,203,4554,83,2440,1100,-890
1084,204,4563,83,2440,1100,-891
1085,204,4573,83,2440,1100,-892
1086,204,4582,83,2440,1100,-893
1087,205,4591,83,2440,1100,-894
1088,205,4601,83,2440,1100,-896
1089,206,4610,83,2440,1100,-897
1090,206,4620,83,2440,1100,-898
1091,207,4629,83,2440,1100,-899
1092,207,4638,83,2440,1100,-900
1093,207,4648,83,2440,1100,-901
1094,208,4657,83,2440,1100,-902
1095,208,4667,83,2440,1100,-904
1096,209,4676,83,2440,1100,-905
1097,209,4686,83,2440,1100,-906
1098,210,4695,83,2440,1100,-907
1099,210,4705,83,2440,1100,-908
1100,211,4714,83,2440,1100,-909
1101,211,4724,83,2440,1100,-911
1102,211,4733,83,2440,1100,-912
1103,212,4743,83,2440,1100,-913
1104,212,4752,83,2440,1100,-914
1105,213,4762,83,2440,1100,-915
1106,213,4771,83,2440,1100,-916
1107,214,4781,83,2440,1100,-918
1108,214,4791,83,2440,1100,-919
1109,215,4800,83,2440,1100,-920
1110,215,4810,83,2440,1100,-921
1111,215,4822,83,2440,1100,-922
1112,216,4835,83,2440,1100,-924
1113,216,4847,83,2440,1100,-925
1114,217,4859,83,2440,1100,-926
1115,217,4872,83,2440,1100,-927
1116,218,4884,83,2440,1100,-928
1117,218,4897,83,2440,1100,-929
1118,219,4909,83,2440,1100,-931
1119,219,4922,83,2440,1100,-932
1120,219,4934,83,2440,1100,-933
1121,220,4947,83,2440,1100,-934
1122,220,4959,83,2440,1100,-935
1123,221,4972,83,2440,1100,-937
1124,221,4984,83,2440,1100,-938
1125,222,4997,83,2440,1100,-939
1126,222,5010,83,2440,1100,-940
1127,223,5022,83,2440,1100,-941
1128,223,5035,83,2440,1100,-943
1129,223,5047,83,2440,1100,-944
1130,224,5060,83,2440,1100,-945
1131,224,5073,83,2440,1100,-946
1132,225,5085,83,2440,1100,-948
1133,225,5098,83,2440,1100,-949
1134,226,5111,83,2440,1100,-950
1135,226,5123,83,2440,1100,-951
1136,227,5136,83,2440,1100,-952
1137,227,5149,83,2440,1100,-954
1138,228,5162,83,2440,1100,-955
1139,228,5174,83,2440,1100,-956
1140,228,5187,83,2440,1100,-957
1141,229,5200,83,2440,1100,-959
1142,229,5213,83,2440,1100,-960
1143,230,5225,83,2440,1100,-961
1144,230,5238,83,2440,1100,-962
1145,231,5251,83,2440,1100,-964
1146,231,5264,83,2440,1100,-965
1147,231,5277,83,2440,1100,-966
1148,231,5290,83,2440,1100,-967
1149,231,5302,83,2440,1100,-969
1150,231,5315,83,2440,1100,-970
1151,231,5328,83,2440,1100,-971
1152,231,5341,83,2440,1100,-972
1153,231,5354,83,2440,1100,-974
1154,231,5367,83,2440,1100,-975
1155,232,5380,83,2440,1100,-976
1156,232,5393,83,2440,1100,-977
1157,232,5406,83,2440,1100,-979
1158,232,5419,83,2440,1100,-980
1159,232,5432,83,2440,1100,-981
1160,232,5445,83,2440,1100,-982
1161,232,5458,83,2440,1100,-984
1162,232,5471,83,2440,1100,-985
1163,232,5484,83,2440,1100,-986
1164,232,5497,83,2440,1100,-988
1165,232,5510,83,2440,1100,-989
1166,232,5523,83,2440,1100,-990
1167,232,5536,83,2440,1100,-991
1168,232,5549,83,2440,1100,-993
1169,232,5562,83,2440,1100,-994
1170,232,5576,83,2440,1100,-995
1171,232,5589,83,2440,1100,-997
1172,232,5602,83,2440,1100,-998
1173,232,5615,83,2440,1100,-999
1174,232,5628,83,2440,1100,-1001
1175,232,5641,83,2440,1100,-1002
1176,232,5655,83,2440,1100,-1003
1177,232,5668,83,2440,1100,-1004
1178,232,5681,83,2440,1100,-1006
1179,232,5694,83,2440,1100,-1007
1180,232,5707,83,2440,1100,-1008
1181,232,5721,83,2440,1100,-1010
1182,232,5734,83,2440,1100,-1011
1183,232,5747,83,2440,1100,-1012
1184,232,5761,83,2440,1100,-1014
1185,233,5774,83,2440,1100,-1015
1186,233,5787,83,2440,1100,-1016
1187,233,5801,83,2440,1100,-1018
1188,233,5814,83,2440,1100,-1019
1189,233,5827,83,2440,1100,-1020
1190,233,5841,83,2440,1100,-1022
1191,233,5854,83,2440,1100,-1023
1192,233,5867,83,2440,1100,-1024
1193,233,5881,83,2440,1100,-1026
1194,233,5894,83,2440,1100,-1027
1195,233,5908,83,2440,1100,-1028
1196,233,5921,83,2440,1100,-1030
1197,233,5935,83,2440,1100,-1031
1198,233,5948,83,2440,1100,-1032
1199,233,5962,83,2440,1100,-1034
1200,233,5975,83,2440,1100,-1035
1201,233,5989,83,2440,1100,-1036
1202,233,6002,83,2440,1100,-1038
1203,233,6016,83,2440,1100,-1039
1204,233,6029,83,2440,1100,-1040
1205,233,6043,83,2440,1100,-1042
1206,233,6056,83,2440,1100,-1043
1207,233,6070,83,2440,1100,-1045
1208,233,6084,83,2440,1100,-1046
1209,233,6097,83,2440,1100,-1047
1210,233,6111,83,2440,1100,-1049
1211,233,6124,83,2440,1100,-1050
1212,233,6138,83,2440,1100,-1051
1213,233,6152,83,2440,1100,-1053
1214,233,6165,83,2440,1100,-1054
1215,234,6179,83,2440,1100,-1056
1216,234,6193,83,2440,1100,-1057
1217,234,6206,83,2440,1100,-1058
1218,234,6220,83,2440,1100,-1060
1219,234,6234,83,2440,1100,-1061
1220,234,6248,83,2440,1100,-1063
1221,234,6261,83,2440,1100,-1064
1222,234,6275,83,2440,1100,-1065
1223,234,6289,83,2440,1100,-1067
1224,234,6303,83,2440,1100,-1068
1225,234,6317,83,2440,1100,-1070
1226,234,6330,83,2440,1100,-1071
1227,234,6344,83,2440,1100,-1072
1228,234,6358,83,2440,1100,-1074
1229,234,6372,83,2440,1100,-1075
1230,234,6386,83,2440,1100,-1077
1231,234,6400,83,2440,1100,-1078
1232,234,6414,83,2440,1100,-1079
1233,234,6427,83,2440,1100,-1081
1234,234,6441,83,2440,1100,-1082
1235,234,6455,83,2440,1100,-1084
1236,234,6469,83,2440,1100,-1085
1237,234,6483,83,2440,1100,-1087
1238,234,6497,83,2440,1100,-1088
1239,234,6511,83,2440,1100,-1089
1240,234,6525,83,2440,1100,-1091
1241,234,6539,83,2440,1100,-1092
1242,234,6553,83,2440,1100,-1094
1243,235,6567,83,2440,1100,-1095
1244,235,6581,83,2440,1100,-1097
1245,235,6595,83,2440,1100,-1098
1246,235,6609,83,2440,1100,-1100
1247,235,6623,83,2440,1100,-1101
1248,235,6638,83,2440,1100,-1102
1249,235,6652,83,2440,1100,-1104
1250,235,6666,83,2440,1100,-1105
1251,235,6680,83,2440,1100,-1107
1252,235,6694,83,2440,1100,-1108
1253,235,6708,83,2440,1100,-1110
1254,235,6722,83,2440,1100,-1111
1255,235,6737,83,2440,1100,-1113
1256,235,6751,83,2440,1100,-1114
1257,235,6765,83,2440,1100,-1116
1258,235,6779,83,2440,1100,-1117
1259,235,6793,83,2440,1100,-1119
1260,235,6808,83,2440,1100,-1120
1261,235,6822,83,2440,1100,-1122
1262,235,6836,83,2440,1100,-1123
1263,235,6850,83,2440,1100,-1125
1264,235,6865,83,2440,1100,-1126
1265,235,6879,83,2440,1100,-1128
1266,235,6893,83,2440,1100,-1129
1267,235,6908,83,2440,1100,-1131
1268,235,6922,83,2440,1100,-1132
1269,235,6936,83,2440,1100,-1134
1270,235,6951,83,2440,1100,-1135
1271,236,6965,83,2440,1100,-1137
1272,236,6980,83,2440,1100,-1138
1273,236,6994,83,2440,1100,-1140
1274,236,7008,83,2440,1100,-1141
1275,236,7023,83,2440,1100,-1143
1276,236,7037,83,2440,1100,-1144
1277,236,7052,83,2440,1100,-1146
1278,236,7066,83,2440,1100,-1147
1279,236,7081,83,2440,1100,-1149
1280,236,7095,83,2440,1100,-1150
1281,236,7110,83,2440,1100,-1152
1282,236,7124,83,2440,1100,-1153
1283,236,7139,83,2440,1100,-1155
1284,236,7153,83,2440,1100,-1156
1285,236,7168,83,2440,1100,-1158
1286,236,7182,83,2440,1100,-1159
1287,236,7197,83,2440,1100,-1161
1288,236,7211,83,2440,1100,-1163
1289,236,7226,83,2440,1100,-1164
1290,236,7241,83,2440,1100,-1166
1291,236,7255,83,2440,1100,-1167
1292,236,7270,83,2440,1100,-1169
1293,236,7285,83,2440,1100,-1170
1294,236,7299,83,2440,1100,-1172
1295,236,7314,83,2440,1100,-1173
1296,236,7329,83,2440,1100,-1175
1297,236,7343,83,2440,1100,-1177
1298,236,7358,83,2440,1100,-1178
1299,237,7373,83,2440,1100,-1180
1300,237,7387,83,2440,1100,-1181
1301,237,7402,83,2440,1100,-1183
1302,237,7417,83,2440,1100,-1184
1303,237,7432,83,2440,1100,-1186
1304,237,7447,83,2440,1100,-1188
1305,237,7461,83,2440,1100,-1189
1306,237,7476,83,2440,1100,-1191
1307,237,7491,83,2440,1100,-1192
1308,237,7506,83,2440,1100,-1194
1309,237,7521,83,2440,1100,-1196
1310,237,7536,83,2440,1100,-1197
1311,237,7550,83,2440,1100,-1199
1312,237,7565,83,2440,1100,-1200
1313,237,7580,83,2440,1100,-1202
1314,237,7595,83,2440,1100,-1204
1315,237,7610,83,2440,1100,-1205
1316,237,7625,83,2440,1100,-1207
1317,237,7640,83,2440,1100,-1208
1318,237,7655,83,2440,1100,-1210
1319,237,7670,83,2440,1100,-1212
1320,237,7685,83,2440,1100,-1213
1321,237,7700,83,2440,1100,-1215
1322,237,7715,83,2440,1100,-1217
1323,237,7730,83,2440,1100,-1218
1324,237,7745,83,2440,1100,-1220
1325,238,7760,83,2440,1100,-1221
1326,238,7775,83,2440,1100,-1223
1327,238,7790,83,2440,1100,-1225
1328,238,7805,83,2440,1100,-1226
1329,238,7820,83,2440,1100,-1228
1330,238,7835,83,2440,1100,-1230
1331,238,7850,83,2440,1100,-1231
1332,238,7866,83,2440,1100,-1233
1333,238,7881,83,2440,1100,-1235
1334,238,7896,83,2440,1100,-1236
1335,238,7911,83,2440,1100,-1238
1336,238,7926,83,2440,1100,-1240
1337,238,7941,83,2440,1100,-1241
1338,238,7957,83,2440,1100,-1243
1339,238,7972,83,2440,1100,-1245
1340,238,7987,83,2440,1100,-1246
1341,238,8002,83,2440,1100,-1248
1342,238,8018,83,2440,1100,-1250
1343,238,8033,83,2440,1100,-1251
1344,238,8048,83,2440,1100,-1253
1345,238,8063,83,2440,1100,-1255
1346,238,8079,83,2440,1100,-1256
1347,238,8094,83,2440,1100,-1258
1348,238,8109,83,2440,1100,-1260
1349,238,8125,83,2440,1100,-1261
1350,238,8140,83,2440,1100,-1263
1351,239,8155,83,2440,1100,-1265
1352,239,8171,83,2440,1100,-1267
1353,239,8186,83,2440,1100,-1268
1354,239,8202,83,2440,1100,-1270
1355,239,8217,83,2440,1100,-1272
1356,239,8233,83,2440,1100,-1273
1357,239,8248,83,2440,1100,-1275
1358,239,8263,83,2440,1100,-1277
1359,239,8279,83,2440,1100,-1279
1360,239,8294,83,2440,1100,-1280
1361,239,8310,83,2440,1100,-1282
1362,239,8325,83,2440,1100,-1284
1363,239,8341,83,2440,1100,-1286
1364,239,8356,83,2440,1100,-1287
1365,239,8372,83,2440,1100,-1289
1366,239,8387,83,2440,1100,-1291
1367,239,8403,83,2440,1100,-1292
1368,239,8419,83,2440,1100,-1294
1369,239,8434,83,2440,1100,-1296
1370,239,8450,83,2440,1100,-1298
1371,239,8465,83,2440,1100,-1299
1372,239,8481,83,2440,1100,-1301
1373,239,8497,83,2440,1100,-1303
1374,239,8512,83,2440,1100,-1305
1375,239,8528,83,2440,1100,-1307
1376,239,8544,83,2440,1100,-1308
1377,240,8559,83,2440,1100,-1310
1378,240,8575,83,2440,1100,-1312
1379,240,8591,83,2440,1100,-1314
1380,240,8607,83,2440,1100,-1315
1381,240,8622,83,2440,1100,-1317
1382,240,8638,83,2440,1100,-1319
1383,240,8654,83,2440,1100,-1321
1384,240,8670,83,2440,1100,-1323
1385,240,8685,83,2440,1100,-1324
1386,240,8701,83,2440,1100,-1326
1387,240,8717,83,2440,1100,-1328
1388,240,8733,83,2440,1100,-1330
1389,240,8749,83,2440,1100,-1332
1390,240,8765,83,2440,1100,-1333
1391,240,8780,83,2440,1100,-1335
1392,240,8796,83,2440,1100,-1337
1393,240,8812,83,2440,1100,-1339
1394,240,8828,83,2440,1100,-1341
1395,240,8844,83,2440,1100,-1342
1396,240,8860,83,2440,1100,-1344
1397,240,8876,83,2440,1100,-1346
1398,240,8892,83,2440,1100,-1348
1399,240,8908,83,2440,1100,-1350
1400,240,8924,83,2440,1100,-1352
1401,240,8940,83,2440,1100,-1353
1402,241,8956,83,2440,1100,-1355
1403,241,8972,83,2440,1100,-1357
1404,241,8988,83,2440,1100,-1359
1405,241,9004,83,2440,1100,-1361
1406,241,9020,83,2440,1100,-1363
1407,241,9036,83,2440,1100,-1364
1408,241,9052,83,2440,1100,-1366
1409,241,9068,83,2440,1100,-1368
1410,241,9084,83,2440,1100,-1370
1411,241,9100,83,2440,1100,-1372
1412,241,9116,83,2440,1100,-1374
1413,241,9133,83,2440,1100,-1376
1414,241,9149,83,2440,1100,-1378
1415,241,9165,83,2440,1100,-1379
1416,241,9181,83,2440,1100,-1381
1417,241,9197,83,2440,1100,-1383
1418,241,9213,83,2440,1100,-1385
1419,241,9230,83,2440,1100,-1387
1420,241,9246,83,2440,1100,-1389
1421,241,9262,83,2440,1100,-1391
1422,241,9278,83,2440,1100,-1393
1423,241,9295,83,2440,1100,-1395
1424,241,9311,83,2440,1100,-1396
1425,241,9327,83,2440,1100,-1398
1426,242,9343,83,2440,1100,-1400
1427,242,9360,83,2440,1100,-1402
1428,242,9376,83,2440,1100,-1404
1429,242,9392,83,2440,1100,-1406
1430,242,9409,83,2440,1100,-1408
1431,242,9425,83,2440,1100,-1410
1432,242,9441,83,2440,1100,-1412
1433,242,9458,83,2440,1100,-1414
1434,242,9474,83,2440,1100,-1416
1435,242,9491,83,2440,1100,-1418
1436,242,9507,83,2440,1100,-1419
1437,242,9523,83,2440,1100,-1421
1438,242,9540,83,2440,1100,-1423
1439,242,9556,83,2440,1100,-1425
1440,242,9573,83,2440,1100,-1427
1441,242,9589,83,2440,1100,-1429
1442,242,9606,83,2440,1100,-1431
1443,242,9622,83,2440,1100,-1433
1444,242,9639,83,2440,1100,-1435
1445,242,9655,83,2440,1100,-1437
1446,242,9672,83,2440,1100,-1439
1447,242,9689,83,2440,1100,-1441
1448,242,9705,83,2440,1100,-1443
1449,242,9722,83,2440,1100,-1445
1450,243,9738,83,2440,1100,-1447
1451,243,9755,83,2440,1100,-1449
1452,243,9771,83,2440,1100,-1451
1453,243,9788,83,2440,1100,-1453
1454,243,9805,83,2440,1100,-1455
1455,243,9821,83,2440,1100,-1457
1456,243,9838,83,2440,1100,-1459
1457,243,9855,83,2440,1100,-1461
1458,243,9871,83,2440,1100,-1463
1459,243,9888,83,2440,1100,-1465
1460,243,9905,83,2440,1100,-1467
1461,243,9922,83,2440,1100,-1469
1462,243,9938,83,2440,1100,-1471
1463,243,9955,83,2440,1100,-1473
1464,243,9972,83,2440,1100,-1475
1465,243,9989,83,2440,1100,-1477
1466,243,10005,83,2440,1100,-1479
1467,243,10022,83,2440,1100,-1481
1468,243,10039,83,2440,1100,-1483
1469,243,10056,83,2440,1100,-1485
1470,243,10073,83,2440,1100,-1487
1471,243,10090,83,2440,1100,-1489
1472,243,10106,83,2440,1100,-1491
1473,243,10123,83,2440,1100,-1493
1474,244,10140,83,2440,1100,-1495
1475,244,10157,83,2440,1100,-1497
1476,244,10174,83,2440,1100,-1499
